"active","origId","typeId","origProcId","d","Ygas","rho","Yliquid","Cp","dTarget","nParticle","age","YH2O(l)","mass0","T","Ysolid","tTurb","UTurb:0","UTurb:1","UTurb:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,4191,-1,8,1e-05,0,1000,1,9555.6,0,4.0764e+05,0.001835,1,5.236e-13,675.71,0,0.001835,0,0,0,79.05,0.60489,-4.3724,0.32887,-0.046891,-0.10314
1,4043,-1,8,1e-05,0,1000,1,9839.8,0,8.1528e+05,0.0020953,1,5.236e-13,680.2,0,0.0020953,0,0,0,76.039,-7.0332,-5.7458,0.32873,-0.066086,-0.096522
1,4128,-1,8,1e-05,0,1000,1,9678,0,8.1528e+05,0.001953,1,5.236e-13,677.66,0,0.001953,0,0,0,71.632,10.064,-10.748,0.32745,-0.034623,-0.083707
1,4192,-1,8,1e-05,0,1000,1,9591.1,0,4.0764e+05,0.0018343,1,5.236e-13,676.28,0,0.00047845,4.9004,3.557,0.4803,85.473,-6.6832,1.0468,0.32989,-0.080202,-0.095853
1,3973,-1,8,1e-05,0,1000,1,10026,0,4.0764e+05,0.0022299,1,5.236e-13,683.03,0,0.00015427,1.2666,-0.44548,2.1464,64.424,-3.5933,-0.8097,0.32551,-0.036957,-0.12119
1,4095,-1,8,1e-05,0,1000,1,9710.8,0,8.1528e+05,0.0019992,1,5.236e-13,678.18,0,0.0019992,0,0,0,73.946,4.0716,-6.1359,0.32826,-0.041735,-0.098951
1,4221,-1,8,1e-05,0,1000,1,9497,0,8.1496e+05,0.0017851,1,5.236e-13,674.76,0,0.00023002,0.080495,1.6453,4.6034,85.554,-6.6845,7.6654,0.3309,-0.095217,-0.076077
1,3821,-1,8,1e-05,0,1000,1,10062,0,8.1528e+05,0.0025157,1,5.236e-13,683.58,0,0.0025157,0,0,0,75.278,-4.8472,2.2132,0.39197,-0.09756,-0.002205
1,3705,-1,8,1e-05,0,1000,1,10294,0,4.0775e+05,0.0027285,1,5.236e-13,687,0,6.5163e-05,3.237,1.29,0.054539,56.541,-7.8461,3.2455,0.32657,-0.095492,-0.083974
1,1462,-1,8,1e-05,0,1000,1,10906,0,8.1814e+05,0.0071833,1,5.236e-13,695.56,0,0.00017317,2.1943,1.3169,-1.9143,17.057,-1.1896,-1.4403,0.32192,-0.10934,-0.06904
1,4032,-1,16,1e-05,0,1000,1,9779,0,8.1528e+05,0.0020035,1,5.236e-13,679.25,0,0.0020035,0,0,0,68.103,-6.1118,10.568,0.3273,-0.019444,-0.043982
1,4203,-1,8,1e-05,0,1000,1,9552.2,0,8.1528e+05,0.0018121,1,5.236e-13,675.66,0,0.0018121,0,0,0,75.605,-4.7247,-8.719,0.32686,-0.07281,-0.02044
1,4034,-1,16,1e-05,0,1000,1,9776.1,0,4.0764e+05,0.0019994,1,5.236e-13,679.21,0,0.0019994,0,0,0,70.187,-9.9757,17.697,0.32137,-0.0053498,-0.037314
1,4106,-1,8,1e-05,0,1000,1,9708.6,0,8.1528e+05,0.0019807,1,5.236e-13,678.15,0,0.0019807,0,0,0,68.784,-5.8494,-14.216,0.32524,-0.062321,-0.016771
1,4235,-1,8,1e-05,0,1000,1,9492.2,0,8.1496e+05,0.0017666,1,5.236e-13,674.68,0,0.0017666,0,0,0,84.611,-5.1094,-4.013,0.32998,-0.085101,-0.060348
1,4160,-1,8,1e-05,0,1000,1,9609.7,0,4.0764e+05,0.0018813,1,5.236e-13,676.58,0,0.0018813,0,0,0,78.252,-2.2533,-4.6115,0.32762,-0.054057,-0.10104
1,3813,-1,40,1e-05,0,1000,1,9877.2,0,4.0764e+05,0.0020983,1,5.236e-13,680.77,0,0.0020983,0,0,0,65.138,-8.4485,-19.366,0.32555,-0.049394,-0.015099
1,4134,-1,8,1e-05,0,1000,1,9673.2,0,4.0764e+05,0.0019347,1,5.236e-13,677.59,0,0.0019347,0,0,0,75.399,1.9457,-17.614,0.32858,-0.059414,-0.065649
1,4258,-1,8,1e-05,0,1000,1,9492.4,0,4.0748e+05,0.0017283,1,5.236e-13,674.69,0,0.0017283,0,0,0,83.702,-0.06924,-6.3324,0.32635,-0.075377,-0.073956
1,3896,-1,16,1e-05,0,1000,1,9940.2,0,4.0764e+05,0.0022747,1,5.236e-13,681.74,0,0.0022747,0,0,0,66.729,-2.3636,18.316,0.35243,0.0025711,-0.021931
1,4187,-1,8,1e-05,0,1000,1,9570.1,0,4.0764e+05,0.00184,1,5.236e-13,675.94,0,0.00184,0,0,0,75.51,6.3817,-5.9377,0.32658,-0.027399,-0.1072
1,4153,-1,8,1e-05,0,1000,1,9644,0,8.1528e+05,0.0018918,1,5.236e-13,677.13,0,0.0018918,0,0,0,79.18,-6.4509,-3.4667,0.32778,-0.074276,-0.089856
1,4181,-1,8,1e-05,0,1000,1,9540.2,0,4.0764e+05,0.0018534,1,5.236e-13,675.46,0,0.0018534,0,0,0,84.925,2.586,5.8122,0.33931,-0.10139,-0.0014761
1,4265,-1,8,1e-05,0,1000,1,9452.7,0,4.0748e+05,0.0017177,1,5.236e-13,674.04,0,0.0017177,0,0,0,85.979,-3.641,-1.4598,0.32753,-0.086813,-0.067729
1,3054,-1,8,1e-05,0,1000,1,10652,0,8.17e+05,0.0040561,1,5.236e-13,692.1,0,0.0040561,0,0,0,50.284,0.72352,-2.3262,0.4451,0.0028477,-0.098711
1,4246,-1,8,1e-05,0,1000,1,9498.8,0,4.0748e+05,0.0017474,1,5.236e-13,674.79,0,0.0017474,0,0,0,83.398,-0.89789,-7.6213,0.32829,-0.077584,-0.068789
1,3763,-1,40,1e-05,0,1000,1,9929,0,4.0764e+05,0.002224,1,5.236e-13,681.57,0,0.002224,0,0,0,66.041,-8.4676,-19.49,0.32567,-0.054309,-0.037743
1,2933,-1,8,1e-05,0,1000,1,10746,0,4.0871e+05,0.0043279,1,5.236e-13,693.39,0,0.0043279,0,0,0,43.297,-2.7503,6.933,0.45219,-0.027958,-0.00019688
1,4199,-1,8,1e-05,0,1000,1,9521.8,0,8.1528e+05,0.0018228,1,5.236e-13,675.16,0,0.0018228,0,0,0,75.634,-7.3324,-11.761,0.32378,-0.072504,-0.0326
1,3867,-1,8,1e-05,0,1000,1,10115,0,4.0764e+05,0.0024289,1,5.236e-13,684.37,0,3.887e-05,0.29464,-0.17374,-0.51018,57.272,-2.329,-0.88244,0.3241,-0.12267,-0.032591
1,1868,-1,8,1e-05,0,1000,1,10891,0,8.1814e+05,0.0064215,1,5.236e-13,695.36,0,3.2475e-05,0.8781,-2.1259,-1.8273,50.537,-4.9892,2.0414,0.32354,-0.097646,-0.082093
1,4045,-1,8,1e-05,0,1000,1,9837.7,0,4.0764e+05,0.0020876,1,5.236e-13,680.16,0,0.00010666,-0.5061,-3.2156,-2.0007,57.189,-4.2089,-3.9612,0.32238,-0.030143,-0.12318
1,4068,-1,16,1e-05,0,1000,1,9723.8,0,4.0764e+05,0.0019302,1,5.236e-13,678.39,0,0.0019302,0,0,0,69.843,-8.2896,17.478,0.32202,-0.0090277,-0.035294
1,4263,-1,8,1e-05,0,1000,1,9448.1,0,8.1496e+05,0.0017225,1,5.236e-13,673.97,0,0.0017225,0,0,0,85.805,-5.9529,3.5293,0.32743,-0.096679,-0.037483
1,4162,-1,8,1e-05,0,1000,1,9649.7,0,4.0764e+05,0.0018784,1,5.236e-13,677.22,0,6.9213e-05,2.5241,-3.5669,-0.19394,80.724,-10.634,-1.3162,0.32583,-0.076395,-0.095916
1,3970,-1,8,1e-05,0,1000,1,9906.7,0,4.0764e+05,0.0022349,1,5.236e-13,681.22,0,0.0022349,0,0,0,68.124,4.7896,-3.6034,0.32969,-0.021953,-0.07288
1,4139,-1,8,1e-05,0,1000,1,9685.6,0,8.1528e+05,0.0019288,1,5.236e-13,677.78,0,0.0019288,0,0,0,79.213,0.40679,-14.175,0.32858,-0.069449,-0.06632
1,4027,-1,8,1e-05,0,1000,1,9820,0,4.0764e+05,0.0021267,1,5.236e-13,679.89,0,0.0021267,0,0,0,69.408,10.868,-5.9183,0.32275,-0.018542,-0.098879
1,4173,-1,8,1e-05,0,1000,1,9617.8,0,4.0764e+05,0.0018655,1,5.236e-13,676.71,0,0.0018655,0,0,0,67.824,-2.9911,-0.015505,0.32381,-0.033012,-0.036419
1,4273,-1,8,1e-05,0,1000,1,9420.4,0,4.0748e+05,0.0017006,1,5.236e-13,673.51,0,0.0017006,0,0,0,87.134,-5.4854,5.5031,0.32697,-0.10444,-0.037734
1,3295,-1,8,1e-05,0,1000,1,10542,0,8.1623e+05,0.0035458,1,5.236e-13,690.55,0,0.0035458,0,0,0,58.242,-7.3608,-0.48462,0.45726,-0.1019,-0.0019923
1,4043,-1,16,1e-05,0,1000,1,9785.6,0,4.0764e+05,0.0019887,1,5.236e-13,679.35,0,0.0019887,0,0,0,69.888,-9.4163,15.988,0.32321,-0.0093877,-0.0391
1,3915,-1,8,1e-05,0,1000,1,10006,0,4.0764e+05,0.0023528,1,5.236e-13,682.73,0,0.0023528,0,0,0,63.392,1.0974,17.123,0.35037,-0.010535,-0.00019158
1,4174,-1,8,1e-05,0,1000,1,9615.7,0,8.1528e+05,0.0018648,1,5.236e-13,676.68,0,0.0018648,0,0,0,74.565,2.6508,-17.889,0.32291,-0.056673,-0.065201
1,3529,-1,16,1e-05,0,1000,1,10299,0,8.157e+05,0.0029463,1,5.236e-13,687.07,0,0.0029463,0,0,0,61.266,0.34091,2.3196,0.39284,0.0012418,-0.080129
1,4077,-1,8,1e-05,0,1000,1,9770.4,0,4.0764e+05,0.0020364,1,5.236e-13,679.12,0,0.0020364,0,0,0,72.625,-8.2503,-17.347,0.32636,-0.066415,-0.047475
1,4220,-1,8,1e-05,0,1000,1,9504.4,0,8.1496e+05,0.0017858,1,5.236e-13,674.88,0,0.0017858,0,0,0,75.628,-6.5912,-11.18,0.3225,-0.072273,-0.02951
1,4256,-1,8,1e-05,0,1000,1,9473.3,0,4.0748e+05,0.0017312,1,5.236e-13,674.38,0,0.0017312,0,0,0,78.332,-3.6927,-5.7608,0.32338,-0.076868,-0.019781
1,4272,-1,8,1e-05,0,1000,1,9415.5,0,8.1496e+05,0.0017033,1,5.236e-13,673.43,0,8.5273e-05,0.59598,-0.0071162,0.53322,87.324,0.17202,2.3303,0.32638,-0.11875,-0.0072422
1,4277,-1,8,1e-05,0,1000,1,9396.8,0,8.1496e+05,0.0016912,1,5.236e-13,673.12,0,0.0016912,0,0,0,87.761,-5.5491,6.0065,0.3264,-0.1097,-0.038504
1,4264,-1,8,1e-05,0,1000,1,9442.2,0,4.0748e+05,0.0017184,1,5.236e-13,673.87,0,0.0017184,0,0,0,85.952,-5.9378,3.1982,0.32669,-0.091762,-0.073287
1,3522,-1,8,1e-05,0,1000,1,10405,0,4.0785e+05,0.0031216,1,5.236e-13,688.61,0,0.00053248,-0.11677,-0.63661,-1.4142,60.777,-12.011,-1.8848,0.43598,-0.13595,-0.016366
1,2868,-1,8,1e-05,0,1000,1,10752,0,4.0877e+05,0.0044521,1,5.236e-13,693.48,0,0.0044521,0,0,0,45.994,0.16326,14.354,0.45036,-0.0089379,-0.0013241
1,2954,-1,16,1e-05,0,1000,1,10677,0,8.17e+05,0.0040767,1,5.236e-13,692.43,0,0.0040767,0,0,0,48.857,-3.4782,10.503,0.45342,0.0014238,-0.032282
1,4055,-1,8,1e-05,0,1000,1,9768.7,0,4.0764e+05,0.0020656,1,5.236e-13,679.09,0,0.0020656,0,0,0,68.58,1.2196,2.6029,0.32207,-0.012062,-0.071813
1,4252,-1,8,1e-05,0,1000,1,9470.9,0,8.1496e+05,0.0017381,1,5.236e-13,674.34,0,0.0017381,0,0,0,83.129,-4.638,-5.7573,0.32591,-0.08446,-0.057612
1,4150,-1,8,1e-05,0,1000,1,9613.2,0,8.1528e+05,0.0018953,1,5.236e-13,676.64,0,0.0018953,0,0,0,75.337,7.3018,-0.41529,0.32352,0.0010933,-0.10942
1,4104,-1,8,1e-05,0,1000,1,9664.8,0,4.0764e+05,0.0019814,1,5.236e-13,677.46,0,0.0019814,0,0,0,82.477,1.0807,5.4247,0.34916,-0.095038,0.0013327
1,4018,-1,8,1e-05,0,1000,1,9847.2,0,4.0764e+05,0.0021479,1,5.236e-13,680.31,0,0.0021479,0,0,0,68.749,0.21305,0.73296,0.31963,-0.024559,-0.062024
1,4225,-1,8,1e-05,0,1000,1,9506.5,0,8.1496e+05,0.0017787,1,5.236e-13,674.92,0,0.0017787,0,0,0,79.518,-4.1925,-3.5912,0.32286,-0.059214,-0.10229
1,1960,-1,8,1e-05,0,1000,1,10866,0,8.1814e+05,0.0062373,1,5.236e-13,695.03,0,8.108e-05,-1.1803,1.0859,2.5808,38.865,-1.1803,0.96832,0.31903,-0.01805,-0.12628
1,4075,-1,8,1e-05,0,1000,1,9767,0,4.0764e+05,0.0020407,1,5.236e-13,679.07,0,0.0020407,0,0,0,67.375,1.9107,17.952,0.32061,-0.017195,-0.019081
1,4154,-1,8,1e-05,0,1000,1,9627,0,4.0764e+05,0.0018911,1,5.236e-13,676.85,0,0.0018911,0,0,0,69.289,-5.2012,-12.667,0.32042,-0.062906,-0.013859
1,4184,-1,8,1e-05,0,1000,1,9598.4,0,8.1528e+05,0.0018441,1,5.236e-13,676.4,0,0.0018441,0,0,0,71.992,-0.67401,-18.056,0.32148,-0.054028,-0.058918
1,3497,-1,16,1e-05,0,1000,1,10358,0,8.157e+05,0.0030175,1,5.236e-13,687.92,0,0.0030175,0,0,0,59.607,-7.2415,11.052,0.40161,0.0013972,-0.048436
1,3619,-1,40,1e-05,0,1000,1,10073,0,8.1528e+05,0.0024987,1,5.236e-13,683.74,0,0.0024987,0,0,0,67.667,-5.3021,-3.6842,0.36534,-0.072972,0.00035472
1,4289,-1,8,1e-05,0,1000,1,9378.9,0,4.0748e+05,0.0016594,1,5.236e-13,672.83,0,0.0016594,0,0,0,84.406,3.7286,6.7624,0.32215,-0.094212,-0.0050138
1,4242,-1,8,1e-05,0,1000,1,9473.6,0,4.0748e+05,0.001758,1,5.236e-13,674.38,0,8.506e-05,-3.2864,-0.058741,-0.91909,78.595,-0.95265,-3.639,0.3208,-0.025956,-0.11928
1,4121,-1,8,1e-05,0,1000,1,9710,0,4.0764e+05,0.0019658,1,5.236e-13,678.17,0,0.0019658,0,0,0,69.245,7.1847,-5.585,0.32181,-0.025804,-0.074518
1,4147,-1,8,1e-05,0,1000,1,9636,0,4.0764e+05,0.0019083,1,5.236e-13,677,0,0.0019083,0,0,0,74.051,5.6627,-5.8626,0.32157,-0.038932,-0.098973
1,3792,-1,40,1e-05,0,1000,1,9909.9,0,4.0764e+05,0.0021495,1,5.236e-13,681.27,0,0.0021495,0,0,0,65.479,-8.1309,-18.795,0.32174,-0.050182,-0.036001
1,3764,-1,40,1e-05,0,1000,1,9888.7,0,4.0764e+05,0.0022226,1,5.236e-13,680.95,0,0.0022226,0,0,0,69.718,-4.1353,-2.8995,0.34912,-0.071885,0.00057376
1,3779,-1,40,1e-05,0,1000,1,9921.4,0,8.1528e+05,0.0021885,1,5.236e-13,681.45,0,0.0021885,0,0,0,65.176,-8.1919,-19.476,0.32198,-0.050898,-0.032241
1,3346,-1,16,1e-05,0,1000,1,10466,0,4.0803e+05,0.0033079,1,5.236e-13,689.47,0,0.0033079,0,0,0,54.442,2.159,16.02,0.41507,0.0012825,-0.0053223
1,4218,-1,8,1e-05,0,1000,1,9538.8,0,4.0748e+05,0.0017915,1,5.236e-13,675.44,0,0.0017915,0,0,0,78.41,6.0078,-15.801,0.3203,-0.061848,-0.071268
1,4211,-1,8,1e-05,0,1000,1,9527.1,0,4.0764e+05,0.0018036,1,5.236e-13,675.25,0,0.0018036,0,0,0,78.286,-7.7486,-10.587,0.32135,-0.077858,-0.045136
1,3829,-1,40,1e-05,0,1000,1,9869.3,0,8.1528e+05,0.0020782,1,5.236e-13,680.65,0,0.0020782,0,0,0,65.12,-8.7902,-20.305,0.32024,-0.047279,-0.016641
1,2876,-1,8,1e-05,0,1000,1,10735,0,8.1755e+05,0.0044433,1,5.236e-13,693.24,0,0.0044433,0,0,0,47.612,0.85273,-3.4609,0.46332,0.0004945,-0.10502
1,3843,-1,40,1e-05,0,1000,1,9782.5,0,4.0764e+05,0.0020511,1,5.236e-13,679.31,0,0.0020511,0,0,0,67.42,-7.3834,-17.818,0.31997,-0.058794,-0.022811
1,2528,-1,40,1e-05,0,1000,1,10821,0,8.1792e+05,0.0047573,1,5.236e-13,694.41,0,0.0047573,0,0,0,43.267,-7.9405,-7.8287,0.47353,-0.070732,0.00087546
1,4201,-1,8,1e-05,0,1000,1,9559.2,0,4.0764e+05,0.0018187,1,5.236e-13,675.77,0,0.0018187,0,0,0,73.936,-0.29571,-9.5402,0.31727,-0.056891,-0.090677
1,3038,-1,8,1e-05,0,1000,1,10707,0,4.085e+05,0.0040955,1,5.236e-13,692.85,0,0.0040955,0,0,0,44.637,-1.7197,10.182,0.44879,-0.021408,8.9878e-05
1,3068,-1,8,1e-05,0,1000,1,10723,0,4.085e+05,0.0040256,1,5.236e-13,693.07,0,4.6935e-05,-0.24847,-0.83609,2.5547,60.648,-11.528,-1.4253,0.43124,-0.13625,-0.0080007
1,3950,-1,8,1e-05,0,1000,1,9916.2,0,4.0764e+05,0.0022646,1,5.236e-13,681.37,0,0.0022646,0,0,0,70.916,-4.0771,-3.5537,0.35848,-0.074518,-0.0032087
1,4233,-1,8,1e-05,0,1000,1,9507.7,0,4.0748e+05,0.0017694,1,5.236e-13,674.94,0,0.0017694,0,0,0,78.544,6.2171,-15.674,0.31958,-0.061875,-0.071572
1,4113,-1,8,1e-05,0,1000,1,9725.5,0,4.0764e+05,0.0019729,1,5.236e-13,678.41,0,0.0019729,0,0,0,68.985,9.6841,-7.3318,0.32097,-0.024669,-0.081084
1,4262,-1,8,1e-05,0,1000,1,9457.4,0,8.1496e+05,0.0017232,1,5.236e-13,674.12,0,0.0017232,0,0,0,77.121,5.3988,-4.5479,0.31905,-0.029387,-0.1077
1,3619,-1,8,1e-05,0,1000,1,10261,0,4.0775e+05,0.0028788,1,5.236e-13,686.52,0,0.0028788,0,0,0,69.183,-7.6487,1.7896,0.41951,-0.10922,0.00026525
1,4068,-1,8,1e-05,0,1000,1,9839.3,0,4.0764e+05,0.0020483,1,5.236e-13,680.19,0,1.4923e-05,-0.030963,-0.11677,-0.48953,55.011,-5.4219,2.9584,0.31905,-0.08416,-0.094917
1,4295,-1,8,1e-05,0,1000,1,9384.9,0,4.0748e+05,0.0016466,1,5.236e-13,672.92,0,0.0016466,0,0,0,85.624,-2.4417,-1.0049,0.32084,-0.085121,-0.071299
1,2805,-1,8,1e-05,0,1000,1,10765,0,4.0884e+05,0.0046067,1,5.236e-13,693.65,0,8.8186e-05,-4.0762,1.5418,-7.1844,53.849,-2.8017,-1.3693,0.31963,-0.11495,-0.053622
1,4282,-1,8,1e-05,0,1000,1,9430,0,4.0748e+05,0.0016784,1,5.236e-13,673.67,0,0.0016784,0,0,0,83.355,-2.2192,-1.9122,0.32027,-0.078932,-0.080073
1,3774,-1,8,1e-05,0,1000,1,10247,0,4.0775e+05,0.0026041,1,5.236e-13,686.32,0,1.6131e-05,-1.7747,6.617,-7.9893,40.173,-4.5208,3.0598,0.32015,-0.10767,-0.06909
1,4140,-1,8,1e-05,0,1000,1,9662.2,0,8.1528e+05,0.0019266,1,5.236e-13,677.42,0,0.0019266,0,0,0,78.259,-0.10196,1.5843,0.34074,-0.080541,-0.0012813
1,3605,-1,48,1e-05,0,1000,1,10304,0,4.0775e+05,0.0028077,1,5.236e-13,687.15,0,0.0028077,0,0,0,63.841,-10.867,-13.366,0.36939,-0.050433,0.0029818
1,2788,-1,16,1e-05,0,1000,1,10742,0,8.1741e+05,0.0043798,1,5.236e-13,693.33,0,0.0043798,0,0,0,45.401,-2.5101,10.03,0.4673,0.001733,-0.029003
1,3014,-1,16,1e-05,0,1000,1,10640,0,4.0843e+05,0.0039543,1,5.236e-13,691.92,0,0.0039543,0,0,0,50.93,-1.146,13.365,0.43678,0.0017474,-0.018722
1,4204,-1,8,1e-05,0,1000,1,9569.8,0,4.0764e+05,0.0018094,1,5.236e-13,675.94,0,0.0018094,0,0,0,77.627,-4.8482,-14.372,0.31972,-0.072848,-0.055078
1,1090,-1,8,1e-05,0,1000,1,10925,0,4.0919e+05,0.0079005,1,5.236e-13,695.82,0,2.9917e-05,-7.7095,-3.2614,1.4939,48.103,0.022478,-1.8169,0.3175,-0.061842,-0.11137
1,3809,-1,8,1e-05,0,1000,1,10253,0,4.0764e+05,0.0025458,1,5.236e-13,686.4,0,0.00013153,-2.4118,4.6775,-0.32598,81.906,2.3948,1.4041,0.31877,-0.12433,-0.0084343
1,4152,-1,8,1e-05,0,1000,1,9655.3,0,4.0764e+05,0.0018925,1,5.236e-13,677.31,0,0.0018925,0,0,0,70.482,-4.7627,-18.589,0.31873,-0.053806,-0.053089
1,4334,-1,8,1e-05,0,1000,1,9261.8,0,4.0748e+05,0.0015774,1,5.236e-13,670.87,0,0.0015774,0,0,0,86.833,3.5593,5.8584,0.31654,-0.10811,-0.0083727
1,2984,-1,8,1e-05,0,1000,1,10694,0,4.0864e+05,0.0042231,1,5.236e-13,692.67,0,0.0042231,0,0,0,46.897,2.3659,-5.7572,0.4554,-0.0027342,-0.11379
1,28,-1,40,1e-05,0,1000,1,11199,0,4.0885e+05,0.0099445,1,5.236e-13,699.44,0,0.00033285,-1.3652,1.7241,-2.6384,-0.64203,-2.0087,-3.0978,0.55082,-0.064338,-0.022242
1,8,-1,8,1e-05,0,1000,1,10911,0,8.1769e+05,0.0099779,1,5.236e-13,695.63,0,3.0985e-05,2.1804,3.9898,-1.434,0.86223,-0.27472,0.55655,0.57165,-0.076545,-0.12985
1,94,-1,8,1e-05,0,1000,1,10581,0,4.0891e+05,0.0098275,1,5.236e-13,691.1,0,1.6628e-05,-0.16992,-1.6882,-0.77074,5.3636,0.48726,3.2385,0.63538,-0.073206,-0.11013
1,173,-1,8,1e-05,0,1000,1,10576,0,4.0903e+05,0.0096897,1,5.236e-13,691.03,0,7.0379e-05,1.2045,-0.5986,-0.82441,-0.13331,-0.20039,0.0076797,0.62881,-0.0748,-0.11179
1,35,-1,16,1e-05,0,1000,1,10606,0,8.1769e+05,0.0099065,1,5.236e-13,691.44,0,0.00011775,-1.7606,-2.3247,-2.6922,21.513,0.93615,4.1733,0.63203,-0.061626,-0.11785
1,65,-1,8,1e-05,0,1000,1,11007,0,4.0891e+05,0.0098767,1,5.236e-13,696.91,0,0.0002631,0.079693,-1.26,0.019429,-0.32502,-0.93195,0.30549,0.53374,-0.040474,-0.15225
1,165,-1,8,1e-05,0,1000,1,10697,0,4.0897e+05,0.0096997,1,5.236e-13,692.71,0,0.00025895,-0.16413,0.42901,-0.75386,6.3382,1.3566,0.86457,0.62381,-0.076876,-0.11209
1,189,-1,40,1e-05,0,1000,1,10918,0,4.0903e+05,0.0096262,1,5.236e-13,695.72,0,0.00010879,-3.1538,1.9513,0.98866,106.14,11.12,0.65604,0.63009,-0.07174,-0.063247
1,152,-1,40,1e-05,0,1000,1,10872,0,8.1794e+05,0.009701,1,5.236e-13,695.1,0,4.15e-05,-3.9012,-1.861,-8.9913,117.26,7.2239,2.4946,0.6413,-0.060914,-0.072846
1,200,-1,40,1e-05,0,1000,1,10904,0,8.1806e+05,0.0096082,1,5.236e-13,695.54,0,3.1764e-05,-4.2002,8.4656,-8.0407,88.117,11.353,-2.5647,0.60746,-0.08787,-0.0373
1,122,-1,40,1e-05,0,1000,1,10985,0,8.1794e+05,0.0097545,1,5.236e-13,696.62,0,6.0178e-05,1.6691,-1.1469,2.8387,0.79428,-3.4368,-3.6143,0.55002,-0.057479,-0.037864
1,166,-1,8,1e-05,0,1000,1,10863,0,4.0897e+05,0.0096996,1,5.236e-13,694.98,0,0.00011945,-5.1879,0.86507,-0.8736,8.407,2.2817,3.4226,0.59357,-0.024418,-0.14252
1,138,-1,40,1e-05,0,1000,1,10956,0,8.1794e+05,0.0097281,1,5.236e-13,696.23,0,5.3793e-05,-4.5831,-0.89508,1.558,63.16,-8.5613,-7.1599,0.5677,-0.074057,-0.0598
1,152,-1,8,1e-05,0,1000,1,10873,0,4.0897e+05,0.0097219,1,5.236e-13,695.11,0,4.9743e-07,4.2916,-5.3744,-1.7146,25.918,1.4669,8.5329,0.59549,-0.018658,-0.14184
1,145,-1,8,1e-05,0,1000,1,10890,0,4.0897e+05,0.0097381,1,5.236e-13,695.34,0,7.4685e-05,2.3217,0.70471,-1.348,27.211,4.0871,6.3801,0.59475,-0.062467,-0.12968
1,222,-1,40,1e-05,0,1000,1,10887,0,8.1819e+05,0.0095589,1,5.236e-13,695.3,0,5.4077e-05,15.418,5.7133,-4.3655,40.041,3.9747,-1.7525,0.6485,-0.06643,-0.059044
1,413,-1,8,1e-05,0,1000,1,10628,0,4.0923e+05,0.0092425,1,5.236e-13,691.76,0,7.1132e-05,1.9159,0.11868,-0.28123,6.1082,2.8535,3.1032,0.63317,-0.11021,-0.074506
1,192,-1,8,1e-05,0,1000,1,10617,0,4.0903e+05,0.0096596,1,5.236e-13,691.61,0,0.0001488,2.0959,0.43036,-3.0763,16.222,3.7714,1.2883,0.64017,-0.056783,-0.11779
1,278,-1,8,1e-05,0,1000,1,10708,0,8.1819e+05,0.0094854,1,5.236e-13,692.86,0,2.6079e-05,-0.25622,0.324,1.5411,1.0126,0.0074522,0.63727,0.61474,-0.022091,-0.13698
1,325,-1,40,1e-05,0,1000,1,10860,0,4.0923e+05,0.0093234,1,5.236e-13,694.93,0,1.2365e-05,-2.971,5.377,-6.7764,16.553,3.8543,-0.71438,0.63758,-0.08252,-0.031575
1,234,-1,8,1e-05,0,1000,1,10725,0,4.0909e+05,0.0095718,1,5.236e-13,693.1,0,6.1397e-05,0.31826,0.57974,1.0327,4.9081,0.70679,1.2928,0.61056,-0.0034468,-0.13996
1,122,-1,8,1e-05,0,1000,1,11006,0,4.0897e+05,0.009774,1,5.236e-13,696.9,0,0.00037428,2.0175,1.388,1.8618,19.735,2.8384,4.0103,0.54314,-0.030439,-0.15185
1,142,-1,8,1e-05,0,1000,1,10991,0,4.0897e+05,0.0097409,1,5.236e-13,696.7,0,0.00029021,0.82463,-0.56168,-1.52,0.80494,0.22328,0.1043,0.53949,-0.07437,-0.13766
1,379,-1,8,1e-05,0,1000,1,10819,0,4.0923e+05,0.0093025,1,5.236e-13,694.38,0,0.00016394,-9.5663,1.5467,-3.3043,19.597,4.771,4.9581,0.59791,-0.058981,-0.13012
1,494,-1,8,1e-05,0,1000,1,10669,0,8.1859e+05,0.0090697,1,5.236e-13,692.32,0,5.3367e-05,0.070697,-0.93514,-0.22316,36.907,2.6677,9.1141,0.64244,-0.09153,-0.091818
1,319,-1,8,1e-05,0,1000,1,10924,0,8.1832e+05,0.009404,1,5.236e-13,695.81,0,3.887e-05,0.45711,0.15535,0.39115,23.698,2.5634,4.9974,0.57673,-0.069028,-0.13165
1,200,-1,8,1e-05,0,1000,1,11000,0,4.0903e+05,0.0096374,1,5.236e-13,696.83,0,0.00012933,0.74864,1.1266,1.4086,1.8102,-0.024492,1.6016,0.53971,-0.033877,-0.15255
1,126,-1,40,1e-05,0,1000,1,10800,0,4.0897e+05,0.0097495,1,5.236e-13,694.13,0,1.208e-06,-0.89066,-0.98299,-0.93805,71.192,-11.323,-3.8633,0.56756,-0.095125,-0.013847
1,59,-1,40,1e-05,0,1000,1,10880,0,4.0885e+05,0.0098932,1,5.236e-13,695.21,0,3.8373e-06,1.2689,0.78103,-1.9464,21.942,-34.977,-2.0811,0.55118,-0.091386,-0.0062706
